10,-0.6496568470037769,0,-12,-0.6496568470037769,0
10,-10,-4,-12,-0.35869993868006156,0
10,-10,-4,-12,-0.053288440063182764,0
10,-10,-4,-12,-0.03476168095055552,0
10,-10,-4,-12,-0.016234921837928285,0
10,-10,-4,-12,6.838129908778046E-4,0
10,-10,-4,-12,0.0961814256569777,0
10,-10,-4,-12,0.19167903832307762,0
10,-10,-4,-12,0.29589693070600526,0
10,-10,-4,-12,0.3327775050891852,0
10,-10,-4,-12,0.3696580794723651,0
10,-10,-4,-12,0.40441102888008595,0
10,-10,-4,-12,0.4430667416561686,0
10,-10,-4,-12,0.4817224544322511,0
10,-10,-4,-12,0.5259344098749948,0
10,-10,-4,-12,0.4898501590991504,0
10,-10,-4,-12,0.4537659083233061,0
10,-10,-4,-12,0.4198685587297661,0
10,-10,-4,-12,0.39507246957381553,0
10,-10,-4,-12,0.37027638041786504,0
10,-10,-4,-12,0.3479169598309571,0
0.5422232590187822,-10,-4,-12,0.5422232590187822,7
0.7365295582066071,-10,0,0,0.7365295582066071,0
0.9299717791796421,-10,0,0,0.9299717791796421,0
1.3508146771423017,-10,0,0,1.3508146771423017,0
1.7716575751049615,-10,0,0,1.7716575751049615,0
2.192651513523733,-10,0,0,2.192651513523733,0
10,-10,0,0,2.1499729360923756,0
10,-10,0,0,2.1072943586610187,0
10,-10,0,0,2.0633576107460248,0
10,-10,0,0,2.0636650056947303,0
10,-10,0,0,2.063972400643436,0
10,-10,0,0,2.0650930560948457,0
2.2889287979269892,-10,0,0,2.2889287979269892,0
2.5127645397591327,-10,0,0,2.5127645397591327,0
2.7358695175178824,-10,0,0,2.7358695175178824,0
2.919321661463679,-10,0,0,2.919321661463679,0
3.102773805409475,-10,0,0,3.102773805409475,0
3.2866981707648972,-10,0,0,3.2866981707648972,0
3.4089220004012613,-10,0,0,3.4089220004012613,0
3.5311458300376253,-10,0,0,3.5311458300376253,0
3.6480697779874576,-10,0,0,3.6480697779874576,0
3.81885598138676,-10,0,0,3.81885598138676,0
3.9896421847860624,-10,0,0,3.9896421847860624,0
4.209231089730534,-10,0,0,4.209231089730534,0
4.305643578273617,-10,0,0,4.305643578273617,0
4.402056066816701,-10,0,0,4.402056066816701,0
4.404943213562109,-10,0,0,4.404943213562109,0
10,-10,0,0,4.350846704921679,0
10,-10,0,0,4.296750196281251,0
10,-10,0,0,4.2883667952890505,0
10,-10,0,0,4.357208449790377,0
4.426050104291703,-10,0,0,4.426050104291703,0
4.492057253074862,-10,0,0,4.492057253074862,0
10,-10,0,0,4.456828368870281,0
10,-10,0,0,4.4215994846657,0
10,-10,0,0,4.326788452605465,0
10,-10,0,0,4.149529116232562,0
10,-10,0,0,3.972269779859659,0
10,-10,0,0,3.8410554283131524,0
10,-10,0,0,3.7606176093181767,0
10,-10,0,0,3.6801797903232,0
10,-10,0,0,3.611444992716349,0
10,-10,0,0,3.643253050514591,0
10,-10,0,0,3.6750611083128324,0
10,-10,0,0,3.706976524218694,0
10,-10,0,0,3.6758947461800786,0
10,-10,0,0,3.644812968141464,0
10,-10,0,0,3.6200412045751356,0
10,-10,0,0,3.5179518064274053,0
10,-10,0,0,3.415862408279675,0
10,-10,0,0,3.3154078569303853,0
10,-10,0,0,3.168578984209802,0
10,-10,0,0,3.021750111489219,0
10,-10,0,0,2.8774946725246053,0
10,-10,0,0,2.739621535990399,0
10,-10,0,0,2.6017483994561927,0
10,-10,0,0,2.464294692175935,0
10,-10,0,0,2.3933811129871994,0
10,-10,0,0,2.3224675337984633,0
10,-10,0,0,2.251861519557856,0
10,-10,0,0,2.1983029007575747,0
10,-10,0,0,2.144744281957293,0
10,-10,0,0,2.092810229294547,0
10,-10,0,0,2.0935690018335724,0
10,-10,0,0,2.0943277743725983,0
10,-10,0,0,2.0942042420968163,0
10,-10,0,0,2.1319996035467415,0
10,-10,0,0,2.169794964996667,0
10,-10,0,0,2.196324249884077,0
10,-10,0,0,2.1316824470556512,0
10,-10,0,0,2.0670406442272253,0
10,-10,0,0,1.9977976346055548,0
10,-10,0,0,1.9303391791023798,0
10,-10,0,0,1.862880723599205,0
10,-10,0,0,1.7976056821092519,0
10,-10,0,0,1.7299616193417051,0
10,-10,0,0,1.6623175565741584,0
10,-10,0,0,1.6018105657355173,0
10,-10,0,0,1.5258085096832763,0
10,-10,0,0,1.4498064536310356,0
10,-10,0,0,1.3735372332986062,0
10,-10,0,0,1.3129095353539404,0
10,-10,0,0,1.252281837409275,0
10,-10,0,0,1.1916166850392014,0
10,-10,0,0,1.1766407124208313,0
10,-10,0,0,1.1616647398024615,0
10,-10,0,0,1.14189606566378,0
10,-10,0,0,1.1733241956517482,0
10,-10,0,0,1.2047523256397161,0
10,-10,0,0,1.2422146721907017,0
10,-10,0,0,1.2147955844498284,0
10,-10,0,0,1.1873764967089546,0
10,-10,0,0,1.162235368398489,0
10,-10,0,0,1.0705634742991625,0
10,-10,0,0,0.978891580199836,0
10,-10,0,0,0.8890380829093596,0
10,-10,0,0,0.880457453348375,0
10,-10,0,0,0.8718768237873905,0
10,-10,0,0,0.8627762600440789,0
10,-10,0,0,0.7876433051522856,0
10,-10,0,0,0.7125103502604923,0
10,-10,0,0,0.633941269687919,0
10,-10,-4,-12,0.5257591764074186,0
10,-10,-4,-12,0.4175770831269183,0
10,-10,-4,-12,0.30096684171613397,0
10,-10,-4,-12,0.31039613078847866,0
10,-10,-4,-12,0.3198254198608233,0
10,-10,-4,-12,0.3293008123396162,0
10,-10,-4,-12,0.2997686069441185,0
10,-10,-4,-12,0.27023640154862066,0
10,-10,-4,-12,0.24376797448562534,0
10,-10,-4,-12,0.18643266330078964,0
10,-10,-4,-12,0.12909735211595397,0
10,-10,-4,-12,0.0766456060202662,0
10,-10,-4,-12,0.06640576284231954,0
10,-10,-4,-12,0.05616591966437289,0
10,-10,-4,-12,0.04910347219803569,0
10,-10,-4,-12,0.02956588904847082,0
10,-10,-4,-12,0.010028305898905942,0
10,-10,-4,-12,-0.00819942372071006,0
10,-10,-4,-12,0.0021508488241694817,0
10,-10,-4,-12,0.012501121369049024,0
10,-10,-4,-12,0.025952839087229135,0
10,-10,-4,-12,0.04216994833449892,0
10,-10,-4,-12,0.058387057581768716,0
10,-10,-4,-12,0.07259010491812085,0
10,-10,-4,-12,-0.010781385069851443,0
10,-10,-4,-12,-0.09415287505782373,0
10,-10,-4,-12,-0.1793102262684403,0
10,-10,-4,-12,-0.286345545606943,0
10,-10,-4,-12,-0.3933808649454456,0
10,-10,-4,-12,-0.5004012466380972,0
10,-10,-4,-12,-0.5395706861291275,0
10,-0.5787401256201578,-4,-12,-0.5787401256201578,0
10,-0.6201828418755736,0,0,-0.6201828418755736,0
10,-10,0,0,-0.6061422433376268,0
10,-10,-4,-12,-0.59210164479968,0
10,-10,-4,-12,-0.5777677863888981,0
